Samples Compared,components=[2],"components=[2, 0]",components=[1],"components=[1, 2]",components=[0],"components=[0, 1]","components=[0, 1, 2]"
Experts Resting vs. Novices Meditating,0.3,0.23,0.52,0.4,0.25,0.009,0.3
