Comparison,"Gradients 0","Gradients 1","Gradients 2","Gradients (0, 1)","Gradients (1, 2)","Gradients (2, 0)","Gradients (0, 1, 2)"
"3-sample ([[0], [1], [2]])",0.0001,0.0565,0.0007,0.0001,0.0061,0.0001,0.0001
