1,-1385.7564103450848,-598.766643611439,-1344.1415034282418,-1016.7050038887015,-1745.323040320332,-106.98536124261308
3,-1270.830238612874,-279.5925144869792,-1312.0374767948879,-895.1314992505597,-1611.1370282936848,-120.27938936936742
2,-1075.7219975316402,-414.858784794901,-1228.8197546755514,-774.6999217901115,-1628.8722842981178,-118.4176096927163
1,-1443.556770965947,-713.5629995491547,-1466.3749867792772,-1050.2950735151524,-1809.2773460688288,-117.36085440446212
1,-1349.5851646968636,-671.8381614446591,-1292.178866188524,-1061.9402002942452,-1640.7623897105098,-85.07904359473537
2,-711.0553763973626,-429.82038641559126,-1025.1356125652283,-707.3723748620495,-1310.515967207444,-92.93559405756908
2,-830.0446821532835,-433.4204329610104,-1105.2258173378339,-771.3096217233243,-1383.7716097546543,-108.59683880626336
2,-957.3431684800885,-369.51141675704,-1119.5259673374624,-673.940093611131,-1364.0023324259953,-115.62947006885008
6,-1065.3904421644922,-369.1937476973198,-122.08937993302891,-445.5322670786161,-1106.6645326251587,-70.6387444538422
2,-1126.797835407676,-474.7121140878418,-1174.952479605021,-902.180198412805,-1632.024428100769,-110.97883211867008
2,-846.5960414530667,-383.8016153197098,-1077.0998652795581,-716.5331721509536,-1395.706353334197,-96.55132248777556
3,-1038.463502903551,13.775858262266782,-1054.6154398587075,-703.0143492861664,-1320.7895262092468,-74.07231425176049
3,-1172.9468528081334,-46.12356339045116,-1012.584376320265,-668.7951742558179,-1390.3552749828684,-102.90114670380231
2,-1066.5097374226305,-505.5546971198217,-1272.8887719737322,-803.964912574364,-1497.174410609496,-112.63908618891361
3,-1115.5987203431512,-262.96674343369057,-1232.342917209963,-760.4076677105747,-1496.2729146153608,-116.1940338807069
6,-1142.4963133878982,-383.2864860317156,-602.5216508204277,-653.1503705184973,-1344.4490641642233,-113.8355579996842
3,-1122.5786653626867,-231.9020289837181,-1165.9106314511503,-811.4841907514162,-1448.571138263986,-112.42142707732687
4,-998.0411757569889,-324.8885439099048,-614.7217887774733,59.15118678794441,-1024.6516110994867,-69.24967952634388
5,-937.0097233743872,-414.77013315344163,-890.3521142479362,-596.5533026385494,-451.5261402234071,-65.01642762645659
3,-1075.8055419801926,-119.10871991940186,-1090.8987956176647,-666.7334199741432,-1404.0409460749302,-115.2858096823926
4,-1052.657439419758,-367.9499741808592,-759.6574076728591,-96.04886818064307,-1119.004418025255,-79.76231647873125
2,-918.6004285640425,-422.32161515868825,-1188.954471751705,-845.8661195930143,-1545.4347392251511,-105.9295676873497
1,-1315.4693283502827,-598.7295596443614,-1355.2788739839555,-907.0784617014348,-1711.579430685335,-104.10841350804212
6,-1073.2325956584677,-463.0233023081761,-395.4744648717347,-601.3953922503028,-1219.1079390436028,-94.19494812911101
6,-1117.9809976874299,-405.19703474504496,-536.3013025448246,-575.7676159943444,-1316.3156548768309,-103.9404946508825
4,-1320.7966208118505,-510.45266987585364,-1263.839810799445,-588.6437739935475,-1583.1446477506217,-114.2159178043307
5,-1147.9105495700592,-520.4480873574134,-1062.322888329956,-655.9826177336471,-1044.8766216131746,-107.54822418549847
5,-1218.1698962597238,-441.5471724151679,-1163.3487191845375,-737.783846924511,-1179.5486106111775,-118.02581224733272
6,-1199.5448162244998,-447.86151154429035,-803.9689506221007,-576.9710801433224,-1359.1791717398223,-121.23152475500181
2,-738.5232410983732,-348.95455316475335,-1182.5865135654865,-762.0275617140712,-1486.2492654632472,-113.50725499825384
4,-1222.6730197684017,-501.21343556376394,-1205.3246344969825,-494.7151938158285,-1428.1845176023878,-110.8910857925917
1,-1442.1918876598227,-703.9971542725449,-1470.130800622969,-1038.0070109632832,-1747.9201364251721,-109.79819681545652
6,-1051.003159012248,-374.77772859817895,-228.53210412126316,-557.8309478367833,-1129.3075978935235,-71.06743346917379
5,-1078.4247895344183,-493.6738685279715,-823.3731324267223,-503.78820040713566,-745.0785421280032,-110.47943425889241
