Comparison,"Gradients 0","Gradients 1","Gradients 2","Gradients (0, 1)","Gradients (1, 2)","Gradients (2, 0)","Gradients (0, 1, 2)"
"3-sample ([[0], [1], [2]])",0.0375962403759624,0.1146885311468853,0.6622337766223377,0.030996900309969003,0.4981501849815019,0.0790920907909209,0.0832916708329167
